Algorithm,Lambda,CloudletId,Length,VmId,SubmissionTime,StartTime,FinishTime,ExecutionTime,WaitingTime
Min-Min,20.0000,781,8672,14,39.8559,39.9559,132.3900,92.4341,0.1000
Min-Min,20.0000,802,5615,15,40.9528,41.0528,132.3900,91.3372,0.1000
Min-Min,20.0000,295,7637,19,15.1435,15.2435,132.6100,117.3665,0.1000
Min-Min,20.0000,876,4751,8,44.7330,44.8330,132.7200,87.8870,0.1000
Min-Min,20.0000,957,4922,7,48.5859,48.6859,132.8300,84.1441,0.1000
Min-Min,20.0000,446,7190,5,22.4510,22.5510,132.9400,110.3890,0.1000
Min-Min,20.0000,172,8606,0,8.6259,8.7259,133.0500,124.3241,0.1000
Min-Min,20.0000,441,6550,0,22.3081,22.4081,133.1600,110.7519,0.1000
Min-Min,20.0000,728,5856,3,36.7629,36.8629,133.1600,96.2971,0.1000
Min-Min,20.0000,341,6031,4,17.4868,17.5868,133.1600,115.5732,0.1000
Min-Min,20.0000,658,9872,14,33.4497,33.5497,133.1600,99.6103,0.1000
Min-Min,20.0000,163,7598,11,8.1684,8.2684,133.2700,125.0016,0.1000
Min-Min,20.0000,397,6074,16,19.8058,19.9058,133.6200,113.7142,0.1000
Min-Min,20.0000,128,9285,18,6.4027,6.5027,133.6200,127.1173,0.1000
Min-Min,20.0000,826,5649,19,42.3008,42.4008,133.7300,91.3292,0.1000
Min-Min,20.0000,315,7625,19,16.3793,16.4793,133.8400,117.3607,0.1000
Min-Min,20.0000,770,5808,3,39.0070,39.1070,133.9500,94.8430,0.1000
Min-Min,20.0000,990,4552,18,50.2280,50.3280,133.9500,83.6220,0.1000
Min-Min,20.0000,985,5473,15,49.9854,50.0854,134.0600,83.9746,0.1000
Min-Min,20.0000,818,4487,11,41.7908,41.8908,134.1700,92.2792,0.1000
Min-Min,20.0000,69,9691,4,3.3753,3.4753,134.1700,130.6947,0.1000
Min-Min,20.0000,255,7848,0,12.8026,12.9026,134.2800,121.3774,0.1000
Min-Min,20.0000,693,5390,8,35.2104,35.3104,134.2800,98.9696,0.1000
Min-Min,20.0000,251,7098,16,12.5573,12.6573,134.3900,121.7327,0.1000
Min-Min,20.0000,993,5040,1,50.4328,50.5328,134.7200,84.1872,0.1000
Min-Min,20.0000,983,5963,13,49.9698,50.0698,134.7200,84.6502,0.1000
Min-Min,20.0000,425,5636,4,21.5884,21.6884,134.7200,113.0316,0.1000
Min-Min,20.0000,311,8025,15,16.1027,16.2027,134.7200,118.5173,0.1000
Min-Min,20.0000,790,5842,3,40.3156,40.4156,134.9400,94.5244,0.1000
Min-Min,20.0000,500,6079,18,25.2385,25.3385,135.1600,109.8215,0.1000
Min-Min,20.0000,380,7118,0,19.0478,19.1478,135.5000,116.3522,0.1000
Min-Min,20.0000,995,5397,3,50.4971,50.5971,135.7200,85.1229,0.1000
Min-Min,20.0000,669,6709,5,33.7966,33.8966,135.7200,101.8234,0.1000
Min-Min,20.0000,865,5677,17,44.0727,44.1727,135.8300,91.6573,0.1000
Min-Min,20.0000,522,6452,0,26.4189,26.5189,136.0500,109.5311,0.1000
Min-Min,20.0000,279,8675,3,14.2738,14.3738,136.0500,121.6762,0.1000
Min-Min,20.0000,350,8644,13,18.0002,18.1002,136.0500,117.9498,0.1000
Min-Min,20.0000,321,8299,5,16.6077,16.7077,136.0500,119.3423,0.1000
Min-Min,20.0000,506,5352,4,25.5041,25.6041,136.2700,110.6659,0.1000
Min-Min,20.0000,275,8300,19,14.2369,14.3369,136.3800,122.0431,0.1000
Min-Min,20.0000,220,8818,6,11.1413,11.2413,136.6000,125.3587,0.1000
Min-Min,20.0000,428,7050,7,21.7734,21.8734,136.6000,114.7266,0.1000
Min-Min,20.0000,356,7778,17,18.2140,18.3140,136.6000,118.2860,0.1000
Min-Min,20.0000,158,9705,6,7.9965,8.0965,136.7100,128.6135,0.1000
Min-Min,20.0000,734,5507,8,37.0693,37.1693,136.8200,99.6507,0.1000
Min-Min,20.0000,443,7383,2,22.3356,22.4356,137.1600,114.7244,0.1000
Min-Min,20.0000,457,6040,16,23.1058,23.2058,137.1600,113.9542,0.1000
Min-Min,20.0000,155,8178,4,7.8675,7.9675,137.2700,129.3025,0.1000
Min-Min,20.0000,464,7548,3,23.5469,23.6469,137.3800,113.7331,0.1000
Min-Min,20.0000,542,6523,0,27.5306,27.6306,137.4900,109.8594,0.1000
Min-Min,20.0000,594,5366,11,30.1684,30.2684,137.4900,107.2216,0.1000
Min-Min,20.0000,833,5674,6,42.5456,42.6456,137.6000,94.9544,0.1000
Min-Min,20.0000,673,6239,9,34.1699,34.2699,137.6000,103.3301,0.1000
Min-Min,20.0000,276,7976,0,14.2399,14.3399,137.7100,123.3701,0.1000
Min-Min,20.0000,533,5598,11,27.0449,27.1449,137.8200,110.6751,0.1000
Min-Min,20.0000,364,8384,5,18.4458,18.5458,137.9300,119.3842,0.1000
Min-Min,20.0000,810,6236,3,41.2225,41.3225,138.1500,96.8275,0.1000
Min-Min,20.0000,437,6210,16,22.2010,22.3010,138.1500,115.8490,0.1000
Min-Min,20.0000,852,4324,4,43.5999,43.6999,138.2600,94.5601,0.1000
Min-Min,20.0000,331,8609,15,16.9961,17.0961,138.2600,121.1639,0.1000
Min-Min,20.0000,953,5906,3,48.1690,48.2690,138.3700,90.1010,0.1000
Min-Min,20.0000,571,6211,8,28.9187,29.0187,138.3700,109.3513,0.1000
Min-Min,20.0000,745,5523,18,37.6497,37.7497,138.3700,100.6203,0.1000
Min-Min,20.0000,751,4631,4,37.9488,38.0488,138.4800,100.4312,0.1000
Min-Min,20.0000,244,8732,9,12.3283,12.4283,138.4800,126.0517,0.1000
Min-Min,20.0000,726,6095,1,36.6841,36.7841,138.5900,101.8059,0.1000
Min-Min,20.0000,414,8760,13,20.8217,20.9217,138.5900,117.6683,0.1000
Min-Min,20.0000,602,7080,19,30.4801,30.5801,138.7000,108.1199,0.1000
Min-Min,20.0000,381,7461,1,19.0480,19.1480,138.8100,119.6620,0.1000
Min-Min,20.0000,841,7115,13,43.1047,43.2047,138.9200,95.7153,0.1000
Min-Min,20.0000,532,6811,10,27.0208,27.1208,139.0300,111.9092,0.1000
Min-Min,20.0000,404,8252,3,20.1452,20.2452,139.0300,118.7848,0.1000
Min-Min,20.0000,942,6897,13,47.6920,47.7920,139.0300,91.2380,0.1000
Min-Min,20.0000,752,7064,5,37.9649,38.0649,139.1400,101.0751,0.1000
Min-Min,20.0000,722,6480,17,36.3979,36.4979,139.1400,102.6421,0.1000
Min-Min,20.0000,550,6789,7,27.9062,28.0062,139.3600,111.3538,0.1000
Min-Min,20.0000,368,7864,9,18.5151,18.6151,139.4700,120.8549,0.1000
Min-Min,20.0000,511,7115,9,25.6503,25.7503,139.4700,113.7197,0.1000
Min-Min,20.0000,831,4481,4,42.4667,42.5667,139.6900,97.1233,0.1000
Min-Min,20.0000,784,6305,17,40.0262,40.1262,139.6900,99.5638,0.1000
Min-Min,20.0000,449,6865,8,22.7042,22.8042,139.8000,116.9958,0.1000
Min-Min,20.0000,714,6384,9,36.0333,36.1333,139.9100,103.7767,0.1000
Min-Min,20.0000,822,7035,15,42.0594,42.1594,140.0200,97.8606,0.1000
Min-Min,20.0000,794,6032,7,40.4611,40.5611,140.0200,99.4589,0.1000
Min-Min,20.0000,855,5847,7,43.7630,43.8630,140.0200,96.1570,0.1000
Min-Min,20.0000,661,6761,17,33.5096,33.6096,140.0200,106.4104,0.1000
Min-Min,20.0000,298,8615,2,15.2599,15.3599,140.1300,124.7701,0.1000
Min-Min,20.0000,93,9491,4,4.5626,4.6626,140.1300,135.4674,0.1000
Min-Min,20.0000,945,6824,15,47.8552,47.9552,140.2400,92.2848,0.1000
Min-Min,20.0000,539,7253,17,27.4385,27.5385,140.2400,112.7015,0.1000
Min-Min,20.0000,358,8396,19,18.2725,18.3725,140.2400,121.8675,0.1000
Min-Min,20.0000,424,8380,3,21.4913,21.5913,140.3500,118.7587,0.1000
Min-Min,20.0000,562,7514,19,28.6261,28.7261,140.3500,111.6239,0.1000
Min-Min,20.0000,795,5694,8,40.5275,40.6275,140.4600,99.8325,0.1000
Min-Min,20.0000,383,8725,3,19.2037,19.3037,140.5700,121.2663,0.1000
Min-Min,20.0000,689,4957,4,34.9027,35.0027,140.5700,105.5673,0.1000
Min-Min,20.0000,820,7666,13,41.8684,41.9684,140.6800,98.7116,0.1000
Min-Min,20.0000,292,7221,16,15.0533,15.1533,140.6800,125.5267,0.1000
Min-Min,20.0000,232,8400,18,11.4625,11.5625,140.6800,129.1175,0.1000
Min-Min,20.0000,628,7827,5,31.8725,31.9725,140.9000,108.9275,0.1000
Min-Min,20.0000,914,7048,5,46.4130,46.5130,141.1200,94.6070,0.1000
Min-Min,20.0000,528,7195,6,26.7684,26.8684,141.1200,114.2516,0.1000
Min-Min,20.0000,744,6639,17,37.6313,37.7313,141.1200,103.3887,0.1000
Min-Min,20.0000,901,7630,13,46.0863,46.1863,141.2300,95.0437,0.1000
Min-Min,20.0000,832,7262,5,42.4714,42.5714,141.2300,98.6586,0.1000
Min-Min,20.0000,558,8205,15,28.4723,28.5723,141.2300,112.6577,0.1000
Min-Min,20.0000,203,9502,9,10.4625,10.5625,141.5690,131.0065,0.1000
Min-Min,20.0000,590,6881,7,29.9041,30.0041,141.6790,111.6749,0.1000
Min-Min,20.0000,160,9374,8,8.1176,8.2176,141.6790,133.4614,0.1000
Min-Min,20.0000,541,7890,19,27.4790,27.5790,141.6790,114.1000,0.1000
Min-Min,20.0000,642,7535,19,32.5020,32.6020,141.6790,109.0770,0.1000
Min-Min,20.0000,760,8301,13,38.4148,38.5148,141.8990,103.3842,0.1000
Min-Min,20.0000,385,9209,5,19.2402,19.3402,141.8990,122.5588,0.1000
Min-Min,20.0000,922,7969,13,46.7541,46.8541,142.1190,95.2649,0.1000
Min-Min,20.0000,546,5590,4,27.7036,27.8036,142.1190,114.3154,0.1000
Min-Min,20.0000,359,7957,0,18.3414,18.4414,142.2290,123.7876,0.1000
Min-Min,20.0000,545,8238,3,27.6402,27.7402,142.2290,114.4888,0.1000
Min-Min,20.0000,395,9338,15,19.7108,19.8108,142.2290,122.4182,0.1000
Min-Min,20.0000,946,4975,16,47.9048,48.0048,142.2290,94.2242,0.1000
Min-Min,20.0000,530,6772,8,26.9186,27.0186,142.2290,115.2104,0.1000
Min-Min,20.0000,775,5950,8,39.3540,39.4540,142.2290,102.7750,0.1000
Min-Min,20.0000,776,6542,9,39.6198,39.7198,142.2290,102.5092,0.1000
Min-Min,20.0000,949,6881,19,48.0644,48.1644,142.2290,94.0646,0.1000
Min-Min,20.0000,881,8186,13,45.1144,45.2144,142.3390,97.1246,0.1000
Min-Min,20.0000,884,5117,16,45.2391,45.3391,142.4490,97.1099,0.1000
Min-Min,20.0000,352,9630,15,18.0718,18.1718,142.5590,124.3872,0.1000
Min-Min,20.0000,806,7326,19,41.0697,41.1697,142.5590,101.3893,0.1000
Min-Min,20.0000,955,7510,5,48.5457,48.6457,142.6690,94.0233,0.1000
Min-Min,20.0000,724,7576,19,36.5925,36.6925,142.6690,105.9765,0.1000
Min-Min,20.0000,807,6287,0,41.0765,41.1765,142.7790,101.6025,0.1000
Min-Min,20.0000,798,5340,11,40.6275,40.7275,142.7790,102.0515,0.1000
Min-Min,20.0000,647,7970,3,32.7293,32.8293,142.7790,109.9497,0.1000
Min-Min,20.0000,772,8036,5,39.0424,39.1424,142.7790,103.6366,0.1000
Min-Min,20.0000,736,6649,10,37.2781,37.3781,142.8890,105.5109,0.1000
Min-Min,20.0000,817,6418,10,41.7597,41.8597,142.8890,101.0293,0.1000
Min-Min,20.0000,535,9939,13,27.1446,27.2446,142.8890,115.6444,0.1000
Min-Min,20.0000,626,8163,3,31.8160,31.9160,143.1090,111.1930,0.1000
Min-Min,20.0000,843,8051,15,43.1178,43.2178,143.1090,99.8912,0.1000
Min-Min,20.0000,851,7434,3,43.5513,43.6513,143.2190,99.5677,0.1000
Min-Min,20.0000,547,9106,5,27.7112,27.8112,143.2190,115.4078,0.1000
Min-Min,20.0000,379,9211,19,19.0214,19.1214,143.2190,124.0976,0.1000
Min-Min,20.0000,674,6874,10,34.2156,34.3156,143.3290,109.0134,0.1000
Min-Min,20.0000,898,6303,10,45.9183,46.0183,143.4390,97.4207,0.1000
Min-Min,20.0000,861,9302,13,43.9472,44.0472,143.4390,99.3918,0.1000
Min-Min,20.0000,598,9095,15,30.3717,30.4717,143.5490,113.0773,0.1000
Min-Min,20.0000,966,5069,16,48.8585,48.9585,143.5490,94.5905,0.1000
Min-Min,20.0000,601,6480,18,30.4442,30.5442,143.8790,113.3348,0.1000
Min-Min,20.0000,431,7909,10,21.8419,21.9419,143.9890,122.0471,0.1000
Min-Min,20.0000,517,9814,15,25.9074,26.0074,143.9890,117.9816,0.1000
Min-Min,20.0000,338,8926,2,17.2880,17.3880,144.0990,126.7110,0.1000
Min-Min,20.0000,980,6303,10,49.7093,49.8093,144.3190,94.5097,0.1000
Min-Min,20.0000,827,6461,0,42.3300,42.4300,144.5390,102.1090,0.1000
Min-Min,20.0000,812,9488,5,41.3165,41.4165,144.5390,103.1225,0.1000
Min-Min,20.0000,782,9413,15,39.9041,40.0041,144.5390,104.5349,0.1000
Min-Min,20.0000,462,7761,1,23.5107,23.6107,144.6490,121.0383,0.1000
Min-Min,20.0000,302,9087,6,15.4982,15.5982,144.6490,129.0508,0.1000
Min-Min,20.0000,907,8386,19,46.2761,46.3761,144.7590,98.3829,0.1000
Min-Min,20.0000,992,6152,0,50.4208,50.5208,144.9790,94.4582,0.1000
Min-Min,20.0000,853,9922,5,43.6965,43.7965,145.0890,101.2925,0.1000
Min-Min,20.0000,912,8625,3,46.3583,46.4583,145.1990,98.7407,0.1000
Min-Min,20.0000,365,8704,6,18.4575,18.5575,145.1990,126.6415,0.1000
Min-Min,20.0000,773,6962,6,39.1621,39.2621,145.3090,106.0469,0.1000
Min-Min,20.0000,688,9491,3,34.8519,34.9519,145.4190,110.4671,0.1000
Min-Min,20.0000,960,6602,10,48.6580,48.7580,145.5290,96.7710,0.1000
Min-Min,20.0000,830,9165,3,42.4360,42.5360,145.5290,102.9930,0.1000
Min-Min,20.0000,948,5704,18,48.0069,48.1069,145.5290,97.4221,0.1000
Min-Min,20.0000,423,8714,2,21.4538,21.5538,145.6390,124.0852,0.1000
Min-Min,20.0000,915,6647,6,46.4263,46.5263,145.6390,99.1127,0.1000
Min-Min,20.0000,763,5774,16,38.6368,38.7368,145.6390,106.9022,0.1000
Min-Min,20.0000,621,6588,18,31.4637,31.5637,145.6390,114.0753,0.1000
Min-Min,20.0000,847,9352,19,43.2950,43.3950,145.6390,102.2440,0.1000
Min-Min,20.0000,748,6952,1,37.7786,37.8786,145.7490,107.8704,0.1000
Min-Min,20.0000,212,9043,18,10.8304,10.9304,145.7490,134.8186,0.1000
Min-Min,20.0000,348,7167,11,17.9078,18.0078,145.8590,127.8512,0.1000
Min-Min,20.0000,343,8950,6,17.7145,17.8145,145.8590,128.0445,0.1000
Min-Min,20.0000,813,6938,6,41.3345,41.4345,145.8590,104.4245,0.1000
Min-Min,20.0000,916,6388,7,46.4377,46.5377,145.8590,99.3213,0.1000
Min-Min,20.0000,438,8559,17,22.2172,22.3172,145.8590,123.5418,0.1000
Min-Min,20.0000,786,9960,19,40.1026,40.2026,146.0790,105.8764,0.1000
Min-Min,20.0000,665,7246,1,33.6496,33.7496,146.1890,112.4394,0.1000
Min-Min,20.0000,899,5470,11,46.0115,46.1115,146.2990,100.1875,0.1000
Min-Min,20.0000,868,6660,0,44.2919,44.3919,146.4090,102.0171,0.1000
Min-Min,20.0000,448,8061,7,22.6405,22.7405,146.5190,123.7785,0.1000
Min-Min,20.0000,793,7196,6,40.4446,40.5446,146.6290,106.0844,0.1000
Min-Min,20.0000,743,5939,16,37.6260,37.7260,146.6290,108.9030,0.1000
Min-Min,20.0000,398,8958,17,19.8502,19.9502,146.8490,126.8988,0.1000
Min-Min,20.0000,894,7084,6,45.6147,45.7147,147.0690,101.3543,0.1000
Min-Min,20.0000,401,8590,0,19.9959,20.0959,147.6435,127.5476,0.1000
Min-Min,20.0000,624,7604,1,31.7113,31.8113,147.6435,115.8322,0.1000
Min-Min,20.0000,727,7928,2,36.7177,36.8177,147.6435,110.8258,0.1000
Min-Min,20.0000,930,6828,1,47.1881,47.2881,147.7535,100.4654,0.1000
Min-Min,20.0000,391,7209,11,19.4189,19.5189,147.7535,128.2346,0.1000
Min-Min,20.0000,935,7273,6,47.4055,47.5055,147.7535,100.2480,0.1000
Min-Min,20.0000,874,7514,6,44.5815,44.6815,147.9735,103.2920,0.1000
Min-Min,20.0000,878,7437,10,44.8773,44.9773,148.1935,103.2162,0.1000
Min-Min,20.0000,591,7389,8,29.9988,30.0988,148.4135,118.3147,0.1000
Min-Min,20.0000,280,7607,4,14.3978,14.4978,148.5235,134.0257,0.1000
Min-Min,20.0000,732,8273,6,36.9775,37.0775,148.5235,111.4460,0.1000
Min-Min,20.0000,360,8928,1,18.3948,18.4948,148.6335,130.1387,0.1000
Min-Min,20.0000,691,8435,6,35.0111,35.1111,148.6335,113.5224,0.1000
Min-Min,20.0000,236,9964,1,11.5833,11.6833,148.8535,137.1702,0.1000
Min-Min,20.0000,573,8530,10,29.0927,29.1927,148.9635,119.7708,0.1000
Min-Min,20.0000,931,7673,2,47.2288,47.3288,149.0735,101.7447,0.1000
Min-Min,20.0000,905,7409,17,46.1599,46.2599,149.0735,102.8136,0.1000
Min-Min,20.0000,369,9541,10,18.5965,18.6965,149.1835,130.4870,0.1000
Min-Min,20.0000,808,7413,1,41.1108,41.2108,149.1835,107.9727,0.1000
Min-Min,20.0000,879,5850,11,44.9384,45.0384,149.1835,104.1451,0.1000
Min-Min,20.0000,463,9154,2,23.5175,23.6175,149.1835,125.5660,0.1000
Min-Min,20.0000,703,6753,18,35.6183,35.7183,149.1835,113.4652,0.1000
Min-Min,20.0000,976,8457,6,49.3527,49.4527,149.2935,99.8408,0.1000
Min-Min,20.0000,283,9513,7,14.4917,14.5917,149.2935,134.7018,0.1000
Min-Min,20.0000,600,8474,17,30.4363,30.5363,149.6235,119.0872,0.1000
Min-Min,20.0000,191,9781,18,9.6602,9.7602,149.6235,139.8633,0.1000
Min-Min,20.0000,429,8270,8,21.7801,21.8801,149.8435,127.9634,0.1000
Min-Min,20.0000,838,8103,10,42.8430,42.9430,149.9535,107.0105,0.1000
Min-Min,20.0000,402,9126,1,20.0170,20.1170,150.0635,129.9465,0.1000
Min-Min,20.0000,686,7996,1,34.7874,34.8874,150.0635,115.1761,0.1000
Min-Min,20.0000,478,9096,17,24.1584,24.2584,150.0635,125.8051,0.1000
Min-Min,20.0000,640,8443,17,32.3560,32.4560,150.0635,117.6075,0.1000
Min-Min,20.0000,580,8712,17,29.3012,29.4012,150.2835,120.8823,0.1000
Min-Min,20.0000,512,9365,10,25.6719,25.7719,150.3935,124.6216,0.1000
Min-Min,20.0000,709,5702,4,35.8408,35.9408,150.3935,114.4527,0.1000
Min-Min,20.0000,695,8855,10,35.2565,35.3565,150.6135,115.2570,0.1000
Min-Min,20.0000,121,9917,11,6.0772,6.1772,150.7235,144.5463,0.1000
Min-Min,20.0000,951,7630,1,48.0999,48.1999,150.8335,102.6336,0.1000
Min-Min,20.0000,519,9163,17,26.0305,26.1305,150.8335,124.7030,0.1000
Min-Min,20.0000,805,6676,18,41.0654,41.1654,150.8335,109.6681,0.1000
Min-Min,20.0000,524,9374,2,26.5303,26.6303,151.0535,124.4232,0.1000
Min-Min,20.0000,168,9629,16,8.3355,8.4355,151.0535,142.6180,0.1000
Min-Min,20.0000,937,6816,8,47.4805,47.5805,151.1635,103.5830,0.1000
Min-Min,20.0000,450,9345,9,22.7236,22.8236,151.1635,128.3399,0.1000
Min-Min,20.0000,418,9821,17,21.1109,21.2109,151.2735,130.0626,0.1000
Min-Min,20.0000,399,8274,18,19.9174,20.0174,151.2735,131.2561,0.1000
Min-Min,20.0000,846,6634,18,43.2649,43.3649,151.2735,107.9086,0.1000
Min-Min,20.0000,653,8497,9,33.0248,33.1248,151.2735,118.1487,0.1000
Min-Min,20.0000,633,9901,10,32.0581,32.1581,151.4935,119.3354,0.1000
Min-Min,20.0000,620,9034,17,31.4375,31.5375,151.4935,119.9560,0.1000
Min-Min,20.0000,498,7363,16,25.0649,25.1649,151.6035,126.4386,0.1000
Min-Min,20.0000,715,9978,10,36.1457,36.2457,151.8235,115.5778,0.1000
Min-Min,20.0000,849,8307,1,43.4350,43.5350,151.8235,108.2885,0.1000
Min-Min,20.0000,572,8903,9,29.0521,29.1521,151.8235,122.6714,0.1000
Min-Min,20.0000,559,7183,16,28.4804,28.5804,152.1535,123.5731,0.1000
Min-Min,20.0000,491,9396,9,24.5428,24.6428,152.1535,127.5107,0.1000
Min-Min,20.0000,561,7657,18,28.5987,28.6987,152.2635,123.5648,0.1000
Min-Min,20.0000,754,7787,7,37.9916,38.0916,152.4835,114.3919,0.1000
Min-Min,20.0000,142,9861,11,7.2683,7.3683,152.7035,145.3352,0.1000
Min-Min,20.0000,875,7422,7,44.7011,44.8011,152.7035,107.9024,0.1000
Min-Min,20.0000,490,8509,8,24.5296,24.6296,152.7035,128.0739,0.1000
Min-Min,20.0000,828,9036,1,42.3433,42.4433,152.8135,110.3702,0.1000
Min-Min,20.0000,886,6822,18,45.2754,45.3754,152.8135,107.4381,0.1000
Min-Min,20.0000,583,8796,0,29.5122,29.6122,152.9235,123.3113,0.1000
Min-Min,20.0000,845,9218,17,43.2599,43.3599,152.9235,109.5636,0.1000
Min-Min,20.0000,959,8049,9,48.6003,48.7003,152.9235,104.2232,0.1000
Min-Min,20.0000,675,6845,11,34.2582,34.3582,153.0335,118.6753,0.1000
Min-Min,20.0000,926,9077,17,47.0440,47.1440,153.0335,105.8895,0.1000
Min-Min,20.0000,367,9171,8,18.5066,18.6066,153.0335,134.4269,0.1000
Min-Min,20.0000,502,9197,0,25.3308,25.4308,153.1435,127.7127,0.1000
Min-Min,20.0000,692,8138,7,35.1495,35.2495,153.4735,118.2240,0.1000
Min-Min,20.0000,804,9834,17,41.0306,41.1306,153.4735,112.3429,0.1000
Min-Min,20.0000,910,9562,1,46.3346,46.4346,153.5835,107.1489,0.1000
Min-Min,20.0000,971,9462,1,49.0936,49.1936,153.5835,104.3899,0.1000
Min-Min,20.0000,789,9196,2,40.3044,40.4044,153.5835,113.1791,0.1000
Min-Min,20.0000,592,9346,9,30.0866,30.1866,153.5835,123.3969,0.1000
Min-Min,20.0000,585,9880,2,29.6024,29.7024,153.6935,123.9911,0.1000
Min-Min,20.0000,911,9031,2,46.3423,46.4423,153.9135,107.4712,0.1000
Min-Min,20.0000,176,9318,4,8.7180,8.8180,154.1335,145.3155,0.1000
Min-Min,20.0000,345,9499,8,17.7420,17.8420,154.1335,136.2915,0.1000
Min-Min,20.0000,917,7430,8,46.4842,46.5842,154.1335,107.5493,0.1000
Min-Min,20.0000,408,9447,7,20.4520,20.5520,154.2435,133.6915,0.1000
Min-Min,20.0000,314,9326,18,16.3715,16.4715,154.2435,137.7720,0.1000
Min-Min,20.0000,994,9065,2,50.4550,50.5550,154.3535,103.7985,0.1000
Min-Min,20.0000,952,9471,2,48.1046,48.2046,154.8325,106.6279,0.1000
Min-Min,20.0000,972,9383,2,49.2096,49.3096,154.8325,105.5229,0.1000
Min-Min,20.0000,816,9152,9,41.7441,41.8441,154.9425,113.0984,0.1000
Min-Min,20.0000,723,7786,18,36.5385,36.6385,155.0525,118.4140,0.1000
Min-Min,20.0000,895,7857,7,45.7817,45.8817,155.1625,109.2808,0.1000
Min-Min,20.0000,459,8746,18,23.1322,23.2322,155.1625,131.9303,0.1000
Min-Min,20.0000,612,9909,9,31.2377,31.3377,155.1625,123.8248,0.1000
Min-Min,20.0000,890,9968,2,45.3652,45.4652,155.2725,109.8073,0.1000
Min-Min,20.0000,357,9310,18,18.2603,18.3603,155.2725,136.9122,0.1000
Min-Min,20.0000,581,8298,18,29.3300,29.4300,155.2725,125.8425,0.1000
Min-Min,20.0000,796,9359,9,40.5661,40.6661,155.2725,114.6064,0.1000
Min-Min,20.0000,623,9252,0,31.6514,31.7514,155.3825,123.6311,0.1000
Min-Min,20.0000,950,8364,0,48.0669,48.1669,155.3825,107.2156,0.1000
Min-Min,20.0000,906,7383,18,46.2533,46.3533,155.3825,109.0292,0.1000
Min-Min,20.0000,918,9156,9,46.5000,46.6000,155.3825,108.7825,0.1000
Min-Min,20.0000,672,8560,8,34.1434,34.2434,155.8575,121.6141,0.1000
Min-Min,20.0000,866,7830,18,44.1192,44.2192,155.8575,111.6383,0.1000
Min-Min,20.0000,888,8660,0,45.3264,45.4264,155.9675,110.5411,0.1000
Min-Min,20.0000,908,8612,0,46.2874,46.3874,155.9675,109.5801,0.1000
Min-Min,20.0000,205,9618,11,10.5377,10.6377,156.0775,145.4398,0.1000
Min-Min,20.0000,218,8935,4,11.0632,11.1632,156.0775,144.9143,0.1000
Min-Min,20.0000,938,9978,9,47.4878,47.5878,156.1875,108.5997,0.1000
Min-Min,20.0000,683,8694,18,34.5045,34.6045,156.2975,121.6930,0.1000
Min-Min,20.0000,643,9580,0,32.6503,32.7503,156.4075,123.6572,0.1000
Min-Min,20.0000,864,6905,16,44.0419,44.1419,156.4075,112.2656,0.1000
Min-Min,20.0000,529,9371,7,26.9173,27.0173,156.5175,129.5002,0.1000
Min-Min,20.0000,774,8555,7,39.2333,39.3333,156.5175,117.1842,0.1000
Min-Min,20.0000,913,5757,4,46.4090,46.5090,156.6275,110.1185,0.1000
Min-Min,20.0000,671,8931,7,33.8518,33.9518,156.6275,122.6757,0.1000
Min-Min,20.0000,652,8928,8,33.0057,33.1057,156.7375,123.6318,0.1000
Min-Min,20.0000,920,6916,11,46.6254,46.7254,156.8475,110.1221,0.1000
Min-Min,20.0000,747,9605,0,37.7579,37.8579,156.9575,119.0996,0.1000
Min-Min,20.0000,246,9448,11,12.4413,12.5413,157.0675,144.5262,0.1000
Min-Min,20.0000,526,6989,4,26.6193,26.7193,157.0675,130.3482,0.1000
Min-Min,20.0000,705,9959,0,35.6324,35.7324,157.1775,121.4451,0.1000
Min-Min,20.0000,933,5777,4,47.3598,47.4598,157.1775,109.7177,0.1000
Min-Min,20.0000,320,8098,4,16.5018,16.6018,157.2875,140.6857,0.1000
Min-Min,20.0000,929,9573,0,47.1633,47.2633,157.3975,110.1342,0.1000
Min-Min,20.0000,610,9454,7,31.0119,31.1119,157.5075,126.3956,0.1000
Min-Min,20.0000,958,8379,8,48.5981,48.6981,157.5075,108.8094,0.1000
Min-Min,20.0000,977,8521,7,49.5222,49.6222,157.7275,108.1053,0.1000
Min-Min,20.0000,510,9901,8,25.5789,25.6789,157.7275,132.0486,0.1000
Min-Min,20.0000,630,9554,7,31.9488,32.0488,157.8375,125.7887,0.1000
Min-Min,20.0000,968,9810,18,48.9372,49.0372,158.0575,109.0203,0.1000
Min-Min,20.0000,755,9352,8,38.0586,38.1586,158.2775,120.1189,0.1000
Min-Min,20.0000,978,8911,8,49.6443,49.7443,158.3875,108.6432,0.1000
Min-Min,20.0000,834,9596,7,42.6451,42.7451,158.4975,115.7524,0.1000
Min-Min,20.0000,835,9325,8,42.6459,42.7459,158.4975,115.7516,0.1000
Min-Min,20.0000,477,8547,16,24.0474,24.1474,158.9035,134.7561,0.1000
Min-Min,20.0000,432,8776,11,21.8982,21.9982,159.0135,137.0153,0.1000
Min-Min,20.0000,936,9899,7,47.4501,47.5501,159.1235,111.5734,0.1000
Min-Min,20.0000,266,9845,11,13.6528,13.7528,159.7540,146.0012,0.1000
Min-Min,20.0000,696,8218,11,35.2686,35.3686,160.2610,124.8924,0.1000
