Algorithm,Lambda,CloudletId,Length,VmId,SubmissionTime,StartTime,FinishTime,ExecutionTime,WaitingTime
FCFS,20.0000,878,7437,18,44.8773,44.9773,181.5365,136.5592,0.1000
FCFS,20.0000,538,8648,18,27.3130,27.4130,183.0700,155.6570,0.1000
FCFS,20.0000,478,9096,18,24.1584,24.2584,184.1880,159.9296,0.1000
FCFS,20.0000,518,9044,18,25.9707,26.0707,184.6980,158.6273,0.1000
FCFS,20.0000,838,8103,18,42.8430,42.9430,184.8080,141.8650,0.1000
FCFS,20.0000,418,9821,18,21.1109,21.2109,186.1700,164.9591,0.1000
FCFS,20.0000,598,9095,18,30.3717,30.4717,186.1700,155.6983,0.1000
FCFS,20.0000,958,8379,18,48.5981,48.6981,186.7820,138.0839,0.1000
FCFS,20.0000,978,8911,18,49.6443,49.7443,188.2350,138.4907,0.1000
FCFS,20.0000,918,9156,18,46.5000,46.6000,188.4550,141.8550,0.1000
FCFS,20.0000,658,9872,18,33.4497,33.5497,188.5650,155.0153,0.1000
FCFS,20.0000,778,9957,18,39.6773,39.7773,188.9550,149.1777,0.1000
FCFS,20.0000,938,9978,18,47.4878,47.5878,189.3680,141.7802,0.1000
